Part Number;Bearing designation;"Brand
name";Cross-Refference;Bore diameter;Outside diameter;Width inner ring;D-shape hole cut out dimension;Mass;Dynamic load rating;Static load rating;;;;;;;;;;;
;;;;d (mm);D (mm);B (mm);C (mm);kg;Cdyn (kN);Co (kN);;;;;;;;;;;
204PY3 VX;"204 PF3 (PER.BB204RRP3-A)
204 PY2
204 PY3
204 PY3
204 PY3 (BB204RRY3)
204 PY3
06C04 2Z";"PEER
TIMKEN
CT-AGRI
RBF
TIMKEN
PEER
FKL
";"00240199 HORSCH
00310104 HORSCH
1260817R91 CASE
466635 Vaderstad
820-003C GP
822-011C GP
822-067C GP
AA21480 JD
CA139 AMAZONE
GA2014 KINZE
K3030210 KUHN";16;45,2;18,67;15,4;0,13;12,84;6,65;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
